date,year,month,weekday,pref_code,pref_en,pref_ja,tmax_c,tmean_c,humidity_pct,transported,elderly,severe
2020-09-30,2020,9,Wed,13,Tokyo,東京都,23.2,18.6,73,2,2,1
2020-09-30,2020,9,Wed,23,Aichi,愛知県,25.3,21.2,73,1,0,0
2020-09-30,2020,9,Wed,27,Osaka,大阪府,25.2,21.1,77,0,0,0
2020-09-30,2020,9,Wed,28,Hyogo,兵庫県,24.0,21.4,77,1,0,0
2020-09-30,2020,9,Wed,40,Fukuoka,福岡県,22.5,20.2,80,2,0,0
2020-09-30,2020,9,Wed,47,Okinawa,沖縄県,27.5,25.2,80,0,0,0
2021-05-01,2021,5,Sat,1,Hokkaido,北海道,8.2,6.4,78,0,0,0
2021-05-01,2021,5,Sat,13,Tokyo,東京都,21.5,16.8,74,0,0,0
2021-05-01,2021,5,Sat,23,Aichi,愛知県,20.0,15.5,76,0,0,0
2021-05-01,2021,5,Sat,27,Osaka,大阪府,23.5,16.2,79,1,1,0
2021-05-01,2021,5,Sat,28,Hyogo,兵庫県,20.0,15.7,81,1,0,0
2021-05-01,2021,5,Sat,40,Fukuoka,福岡県,18.6,14.9,70,0,0,0
2021-05-01,2021,5,Sat,47,Okinawa,沖縄県,25.5,23.3,88,4,1,0
2021-05-02,2021,5,Sun,1,Hokkaido,北海道,6.5,5.0,78,0,0,0
2021-05-02,2021,5,Sun,13,Tokyo,東京都,21.4,16.3,65,0,0,0
2021-05-02,2021,5,Sun,23,Aichi,愛知県,15.9,12.4,73,0,0,0
2021-05-02,2021,5,Sun,27,Osaka,大阪府,15.9,13.3,68,1,1,0
2021-05-02,2021,5,Sun,28,Hyogo,兵庫県,14.9,12.4,72,0,0,0
2021-05-02,2021,5,Sun,40,Fukuoka,福岡県,14.6,12.3,68,1,1,0
2021-05-02,2021,5,Sun,47,Okinawa,沖縄県,25.0,22.1,71,5,2,0
2021-05-03,2021,5,Mon,1,Hokkaido,北海道,6.3,4.9,80,0,0,0
2021-05-03,2021,5,Mon,13,Tokyo,東京都,19.9,14.9,51,2,1,0
2021-05-03,2021,5,Mon,23,Aichi,愛知県,18.9,13.2,65,0,0,0
2021-05-03,2021,5,Mon,27,Osaka,大阪府,17.6,13.6,73,0,0,0
2021-05-03,2021,5,Mon,28,Hyogo,兵庫県,17.5,13.3,77,2,1,0
2021-05-03,2021,5,Mon,40,Fukuoka,福岡県,18.4,13.4,73,0,0,0
2021-05-03,2021,5,Mon,47,Okinawa,沖縄県,23.0,21.0,65,1,1,0
2021-05-04,2021,5,Tue,1,Hokkaido,北海道,9.7,7.4,74,0,0,0
2021-05-04,2021,5,Tue,13,Tokyo,東京都,23.6,16.5,56,1,1,0
2021-05-04,2021,5,Tue,23,Aichi,愛知県,21.5,15.0,69,4,2,0
2021-05-04,2021,5,Tue,27,Osaka,大阪府,21.2,15.9,70,1,1,0
2021-05-04,2021,5,Tue,28,Hyogo,兵庫県,19.9,15.9,78,1,1,0
2021-05-04,2021,5,Tue,40,Fukuoka,福岡県,20.3,16.4,70,0,0,0
2021-05-04,2021,5,Tue,47,Okinawa,沖縄県,24.2,22.7,74,0,0,0
2021-05-05,2021,5,Wed,1,Hokkaido,北海道,11.8,9.3,80,0,0,0
2021-05-05,2021,5,Wed,13,Tokyo,東京都,21.6,17.6,72,0,0,0
2021-05-05,2021,5,Wed,23,Aichi,愛知県,18.5,17.0,88,0,0,0
2021-05-05,2021,5,Wed,27,Osaka,大阪府,18.9,17.5,80,0,0,0
2021-05-05,2021,5,Wed,28,Hyogo,兵庫県,17.5,16.8,91,0,0,0
2021-05-05,2021,5,Wed,40,Fukuoka,福岡県,20.9,17.2,73,0,0,0
2021-05-05,2021,5,Wed,47,Okinawa,沖縄県,25.5,23.7,91,0,0,0
2021-05-06,2021,5,Thu,1,Hokkaido,北海道,20.3,12.6,62,0,0,0
2021-05-06,2021,5,Thu,13,Tokyo,東京都,23.1,18.6,75,2,0,0
2021-05-06,2021,5,Thu,23,Aichi,愛知県,24.4,18.6,61,4,3,0
2021-05-06,2021,5,Thu,27,Osaka,大阪府,21.1,16.9,70,1,1,0
2021-05-06,2021,5,Thu,28,Hyogo,兵庫県,20.5,17.0,66,2,1,0
2021-05-06,2021,5,Thu,40,Fukuoka,福岡県,20.4,15.9,65,5,4,0
2021-05-06,2021,5,Thu,47,Okinawa,沖縄県,26.0,23.7,93,3,2,0
2021-05-07,2021,5,Fri,1,Hokkaido,北海道,18.2,12.7,60,4,1,0
2021-05-07,2021,5,Fri,13,Tokyo,東京都,19.7,17.0,84,0,0,0
2021-05-07,2021,5,Fri,23,Aichi,愛知県,19.1,15.2,79,0,0,0
2021-05-07,2021,5,Fri,27,Osaka,大阪府,19.4,15.9,75,0,0,0
2021-05-07,2021,5,Fri,28,Hyogo,兵庫県,17.8,15.3,79,0,0,0
2021-05-07,2021,5,Fri,40,Fukuoka,福岡県,21.7,17.9,80,0,0,0
2021-05-07,2021,5,Fri,47,Okinawa,沖縄県,26.0,24.3,93,3,0,0
2021-05-08,2021,5,Sat,1,Hokkaido,北海道,19.9,13.5,68,0,0,0
2021-05-08,2021,5,Sat,13,Tokyo,東京都,23.4,18.2,74,3,2,0
2021-05-08,2021,5,Sat,23,Aichi,愛知県,21.6,16.2,80,1,1,0
2021-05-08,2021,5,Sat,27,Osaka,大阪府,20.1,16.7,86,0,0,0
2021-05-08,2021,5,Sat,28,Hyogo,兵庫県,19.0,16.6,92,2,1,0
2021-05-08,2021,5,Sat,40,Fukuoka,福岡県,21.0,18.7,77,0,0,0
2021-05-08,2021,5,Sat,47,Okinawa,沖縄県,25.9,24.3,92,2,1,0
2021-05-09,2021,5,Sun,1,Hokkaido,北海道,15.1,10.2,78,1,1,0
2021-05-09,2021,5,Sun,13,Tokyo,東京都,27.0,21.8,63,4,3,0
2021-05-09,2021,5,Sun,23,Aichi,愛知県,22.6,17.7,74,4,3,0
2021-05-09,2021,5,Sun,27,Osaka,大阪府,22.7,19.0,74,5,2,0
2021-05-09,2021,5,Sun,28,Hyogo,兵庫県,22.2,18.3,75,1,1,1
2021-05-09,2021,5,Sun,40,Fukuoka,福岡県,21.0,18.4,66,3,2,0
2021-05-09,2021,5,Sun,47,Okinawa,沖縄県,26.3,23.6,93,0,0,0
2021-05-10,2021,5,Mon,1,Hokkaido,北海道,9.9,7.4,84,0,0,0
2021-05-10,2021,5,Mon,13,Tokyo,東京都,23.9,19.1,43,2,0,0
2021-05-10,2021,5,Mon,23,Aichi,愛知県,23.1,15.8,55,3,2,0
2021-05-10,2021,5,Mon,27,Osaka,大阪府,21.1,16.4,59,1,0,0
2021-05-10,2021,5,Mon,28,Hyogo,兵庫県,20.5,16.8,63,0,0,0
2021-05-10,2021,5,Mon,40,Fukuoka,福岡県,21.0,17.1,61,4,4,0
2021-05-10,2021,5,Mon,47,Okinawa,沖縄県,26.5,23.9,92,0,0,0
2021-05-11,2021,5,Tue,1,Hokkaido,北海道,10.0,7.4,83,0,0,0
2021-05-11,2021,5,Tue,13,Tokyo,東京都,19.2,17.4,55,0,0,0
2021-05-11,2021,5,Tue,23,Aichi,愛知県,21.2,16.6,70,1,1,0
2021-05-11,2021,5,Tue,27,Osaka,大阪府,22.8,17.0,69,1,0,0
2021-05-11,2021,5,Tue,28,Hyogo,兵庫県,21.4,16.7,70,0,0,0
2021-05-11,2021,5,Tue,40,Fukuoka,福岡県,23.4,19.0,78,2,2,0
2021-05-11,2021,5,Tue,47,Okinawa,沖縄県,26.6,25.0,93,2,2,0
2021-05-12,2021,5,Wed,1,Hokkaido,北海道,15.1,8.7,76,0,0,0
2021-05-12,2021,5,Wed,13,Tokyo,東京都,21.4,18.1,54,1,1,0
2021-05-12,2021,5,Wed,23,Aichi,愛知県,21.0,16.2,73,0,0,0
2021-05-12,2021,5,Wed,27,Osaka,大阪府,19.8,16.8,78,0,0,0
2021-05-12,2021,5,Wed,28,Hyogo,兵庫県,18.6,16.4,82,1,0,0
2021-05-12,2021,5,Wed,40,Fukuoka,福岡県,18.5,17.1,88,0,0,0
2021-05-12,2021,5,Wed,47,Okinawa,沖縄県,26.9,25.2,91,4,1,0
2021-05-13,2021,5,Thu,1,Hokkaido,北海道,14.6,10.8,82,0,0,0
2021-05-13,2021,5,Thu,13,Tokyo,東京都,20.6,18.2,76,0,0,0
2021-05-13,2021,5,Thu,23,Aichi,愛知県,23.5,18.6,77,3,1,0
2021-05-13,2021,5,Thu,27,Osaka,大阪府,24.0,19.9,74,3,2,0
2021-05-13,2021,5,Thu,28,Hyogo,兵庫県,22.9,19.2,79,1,0,0
2021-05-13,2021,5,Thu,40,Fukuoka,福岡県,24.0,19.5,87,2,1,0
2021-05-13,2021,5,Thu,47,Okinawa,沖縄県,27.2,25.5,91,3,1,0
2021-05-14,2021,5,Fri,1,Hokkaido,北海道,17.3,11.9,80,1,1,0
2021-05-14,2021,5,Fri,13,Tokyo,東京都,28.0,21.4,72,13,8,0
2021-05-14,2021,5,Fri,23,Aichi,愛知県,28.5,21.5,75,20,10,1
2021-05-14,2021,5,Fri,27,Osaka,大阪府,24.8,20.3,82,12,7,0
2021-05-14,2021,5,Fri,28,Hyogo,兵庫県,24.6,20.1,86,8,6,0
2021-05-14,2021,5,Fri,40,Fukuoka,福岡県,26.0,22.0,85,5,3,0
2021-05-14,2021,5,Fri,47,Okinawa,沖縄県,27.4,25.6,90,7,2,1
2021-05-15,2021,5,Sat,1,Hokkaido,北海道,20.4,13.1,66,0,0,0
2021-05-15,2021,5,Sat,13,Tokyo,東京都,27.0,21.4,70,2,0,0
2021-05-15,2021,5,Sat,23,Aichi,愛知県,24.5,20.9,76,7,3,0
2021-05-15,2021,5,Sat,27,Osaka,大阪府,24.8,20.8,83,2,1,0
2021-05-15,2021,5,Sat,28,Hyogo,兵庫県,23.4,20.1,87,4,2,0
2021-05-15,2021,5,Sat,40,Fukuoka,福岡県,22.9,21.7,91,0,0,0
2021-05-15,2021,5,Sat,47,Okinawa,沖縄県,27.6,26.0,90,9,4,0
2021-05-16,2021,5,Sun,1,Hokkaido,北海道,13.6,11.6,92,1,1,0
2021-05-16,2021,5,Sun,13,Tokyo,東京都,22.9,20.4,75,3,0,0
2021-05-16,2021,5,Sun,23,Aichi,愛知県,21.0,19.5,82,1,1,0
2021-05-16,2021,5,Sun,27,Osaka,大阪府,26.3,22.2,83,3,2,0
2021-05-16,2021,5,Sun,28,Hyogo,兵庫県,23.9,20.8,91,0,0,0
2021-05-16,2021,5,Sun,40,Fukuoka,福岡県,26.9,24.2,88,4,2,0
2021-05-16,2021,5,Sun,47,Okinawa,沖縄県,27.8,26.1,88,5,4,0
2021-05-17,2021,5,Mon,1,Hokkaido,北海道,18.3,14.2,83,1,1,0
2021-05-17,2021,5,Mon,13,Tokyo,東京都,25.4,22.8,83,1,1,0
2021-05-17,2021,5,Mon,23,Aichi,愛知県,24.0,21.7,94,1,0,0
2021-05-17,2021,5,Mon,27,Osaka,大阪府,24.5,23.0,90,2,1,0
2021-05-17,2021,5,Mon,28,Hyogo,兵庫県,21.5,21.0,99,0,0,0
2021-05-17,2021,5,Mon,40,Fukuoka,福岡県,23.4,21.3,90,0,0,0
2021-05-17,2021,5,Mon,47,Okinawa,沖縄県,28.2,26.4,88,8,4,1
2021-05-18,2021,5,Tue,1,Hokkaido,北海道,21.5,15.0,72,3,2,1
2021-05-18,2021,5,Tue,13,Tokyo,東京都,24.6,21.4,82,0,0,0
2021-05-18,2021,5,Tue,23,Aichi,愛知県,26.9,21.5,82,10,5,0
2021-05-18,2021,5,Tue,27,Osaka,大阪府,24.7,20.9,85,1,0,0
2021-05-18,2021,5,Tue,28,Hyogo,兵庫県,23.0,20.1,92,1,0,0
2021-05-18,2021,5,Tue,40,Fukuoka,福岡県,20.0,18.3,87,0,0,0
2021-05-18,2021,5,Tue,47,Okinawa,沖縄県,28.1,26.4,88,5,2,0
2021-05-19,2021,5,Wed,1,Hokkaido,北海道,18.8,13.7,82,2,2,0
2021-05-19,2021,5,Wed,13,Tokyo,東京都,19.6,18.0,89,0,0,0
2021-05-19,2021,5,Wed,23,Aichi,愛知県,22.7,20.6,91,2,0,0
2021-05-19,2021,5,Wed,27,Osaka,大阪府,22.2,20.6,89,0,0,0
2021-05-19,2021,5,Wed,28,Hyogo,兵庫県,22.0,19.8,94,2,0,0
2021-05-19,2021,5,Wed,40,Fukuoka,福岡県,22.2,18.5,81,3,3,0
2021-05-19,2021,5,Wed,47,Okinawa,沖縄県,27.9,26.4,87,8,4,0
2021-05-20,2021,5,Thu,1,Hokkaido,北海道,22.6,16.1,81,5,5,0
2021-05-20,2021,5,Thu,13,Tokyo,東京都,22.2,19.0,89,0,0,0
2021-05-20,2021,5,Thu,23,Aichi,愛知県,21.8,19.4,92,0,0,0
2021-05-20,2021,5,Thu,27,Osaka,大阪府,24.1,20.7,88,0,0,0
2021-05-20,2021,5,Thu,28,Hyogo,兵庫県,21.8,19.9,93,1,0,0
2021-05-20,2021,5,Thu,40,Fukuoka,福岡県,24.9,20.9,88,0,0,0
2021-05-20,2021,5,Thu,47,Okinawa,沖縄県,28.5,26.9,87,5,5,0
2021-05-21,2021,5,Fri,1,Hokkaido,北海道,16.7,13.8,86,1,0,0
2021-05-21,2021,5,Fri,13,Tokyo,東京都,25.5,21.9,89,1,0,0
2021-05-21,2021,5,Fri,23,Aichi,愛知県,24.3,21.6,92,0,0,0
2021-05-21,2021,5,Fri,27,Osaka,大阪府,24.4,21.9,85,1,0,0
2021-05-21,2021,5,Fri,28,Hyogo,兵庫県,21.7,20.5,90,1,1,0
2021-05-21,2021,5,Fri,40,Fukuoka,福岡県,21.3,18.5,77,2,1,1
2021-05-21,2021,5,Fri,47,Okinawa,沖縄県,28.3,26.8,89,4,2,0
2021-05-22,2021,5,Sat,1,Hokkaido,北海道,17.7,14.6,87,0,0,0
2021-05-22,2021,5,Sat,13,Tokyo,東京都,22.4,19.5,83,1,0,0
2021-05-22,2021,5,Sat,23,Aichi,愛知県,22.5,18.9,75,3,2,0
2021-05-22,2021,5,Sat,27,Osaka,大阪府,20.9,18.9,78,0,0,0
2021-05-22,2021,5,Sat,28,Hyogo,兵庫県,20.6,18.2,82,0,0,0
2021-05-22,2021,5,Sat,40,Fukuoka,福岡県,19.6,17.3,79,1,1,0
2021-05-22,2021,5,Sat,47,Okinawa,沖縄県,28.0,26.4,90,5,2,0
2021-05-23,2021,5,Sun,1,Hokkaido,北海道,17.6,13.9,91,0,0,0
2021-05-23,2021,5,Sun,13,Tokyo,東京都,22.5,18.8,80,3,2,0
2021-05-23,2021,5,Sun,23,Aichi,愛知県,24.7,19.0,70,3,2,0
2021-05-23,2021,5,Sun,27,Osaka,大阪府,22.1,19.4,80,8,3,0
2021-05-23,2021,5,Sun,28,Hyogo,兵庫県,22.5,19.7,80,8,4,0
2021-05-23,2021,5,Sun,40,Fukuoka,福岡県,24.1,19.1,78,9,8,0
2021-05-23,2021,5,Sun,47,Okinawa,沖縄県,28.2,26.6,91,4,2,0
2021-05-24,2021,5,Mon,1,Hokkaido,北海道,17.4,13.4,90,0,0,0
2021-05-24,2021,5,Mon,13,Tokyo,東京都,26.1,20.2,74,7,2,0
2021-05-24,2021,5,Mon,23,Aichi,愛知県,25.3,19.3,74,2,2,0
2021-05-24,2021,5,Mon,27,Osaka,大阪府,22.4,19.2,82,1,1,0
2021-05-24,2021,5,Mon,28,Hyogo,兵庫県,21.8,19.3,81,0,0,0
2021-05-24,2021,5,Mon,40,Fukuoka,福岡県,19.8,17.9,87,0,0,0
2021-05-24,2021,5,Mon,47,Okinawa,沖縄県,28.6,26.9,88,7,4,0
2021-05-25,2021,5,Tue,1,Hokkaido,北海道,18.6,13.2,87,0,0,0
2021-05-25,2021,5,Tue,13,Tokyo,東京都,26.6,21.3,70,16,8,0
2021-05-25,2021,5,Tue,23,Aichi,愛知県,24.4,19.5,72,6,3,0
2021-05-25,2021,5,Tue,27,Osaka,大阪府,22.4,19.3,78,3,2,0
2021-05-25,2021,5,Tue,28,Hyogo,兵庫県,21.9,18.9,82,2,1,0
2021-05-25,2021,5,Tue,40,Fukuoka,福岡県,25.2,19.1,72,1,0,0
2021-05-25,2021,5,Tue,47,Okinawa,沖縄県,27.6,25.7,85,1,1,0
2021-05-26,2021,5,Wed,1,Hokkaido,北海道,18.6,12.9,64,0,0,0
2021-05-26,2021,5,Wed,13,Tokyo,東京都,23.8,19.7,63,6,4,0
2021-05-26,2021,5,Wed,23,Aichi,愛知県,21.8,17.7,58,0,0,0
2021-05-26,2021,5,Wed,27,Osaka,大阪府,21.0,18.8,61,1,1,0
2021-05-26,2021,5,Wed,28,Hyogo,兵庫県,20.2,18.3,67,2,2,0
2021-05-26,2021,5,Wed,40,Fukuoka,福岡県,20.8,17.5,71,3,2,0
2021-05-26,2021,5,Wed,47,Okinawa,沖縄県,28.8,26.7,85,5,2,1
2021-05-27,2021,5,Thu,1,Hokkaido,北海道,17.1,11.9,77,0,0,0
2021-05-27,2021,5,Thu,13,Tokyo,東京都,19.1,16.6,87,0,0,0
2021-05-27,2021,5,Thu,23,Aichi,愛知県,16.4,15.4,85,1,0,0
2021-05-27,2021,5,Thu,27,Osaka,大阪府,19.8,17.6,82,0,0,0
2021-05-27,2021,5,Thu,28,Hyogo,兵庫県,18.9,16.9,88,0,0,0
2021-05-27,2021,5,Thu,40,Fukuoka,福岡県,21.6,17.8,83,3,2,0
2021-05-27,2021,5,Thu,47,Okinawa,沖縄県,28.8,27.3,90,10,6,2
2021-05-28,2021,5,Fri,1,Hokkaido,北海道,16.1,12.6,88,0,0,0
2021-05-28,2021,5,Fri,13,Tokyo,東京都,24.5,19.9,75,2,1,0
2021-05-28,2021,5,Fri,23,Aichi,愛知県,23.5,18.9,79,7,5,0
2021-05-28,2021,5,Fri,27,Osaka,大阪府,21.9,19.4,82,1,0,0
2021-05-28,2021,5,Fri,28,Hyogo,兵庫県,21.2,18.9,86,0,0,0
2021-05-28,2021,5,Fri,40,Fukuoka,福岡県,23.8,20.2,78,1,0,0
2021-05-28,2021,5,Fri,47,Okinawa,沖縄県,28.7,26.8,90,0,0,0
2021-05-29,2021,5,Sat,1,Hokkaido,北海道,14.1,11.8,85,0,0,0
2021-05-29,2021,5,Sat,13,Tokyo,東京都,26.5,21.7,74,7,3,0
2021-05-29,2021,5,Sat,23,Aichi,愛知県,25.8,20.8,73,8,2,0
2021-05-29,2021,5,Sat,27,Osaka,大阪府,24.0,21.3,71,3,2,0
2021-05-29,2021,5,Sat,28,Hyogo,兵庫県,23.1,20.3,76,7,4,0
2021-05-29,2021,5,Sat,40,Fukuoka,福岡県,22.0,19.1,69,5,2,0
2021-05-29,2021,5,Sat,47,Okinawa,沖縄県,26.6,24.2,83,0,0,0
2021-05-30,2021,5,Sun,1,Hokkaido,北海道,15.0,12.0,84,0,0,0
2021-05-30,2021,5,Sun,13,Tokyo,東京都,24.5,20.3,72,4,3,0
2021-05-30,2021,5,Sun,23,Aichi,愛知県,24.8,19.1,63,3,3,0
2021-05-30,2021,5,Sun,27,Osaka,大阪府,23.6,19.2,71,7,4,0
2021-05-30,2021,5,Sun,28,Hyogo,兵庫県,22.9,19.3,72,4,2,1
2021-05-30,2021,5,Sun,40,Fukuoka,福岡県,23.6,19.7,63,2,1,0
2021-05-30,2021,5,Sun,47,Okinawa,沖縄県,23.8,22.6,91,0,0,0
2021-05-31,2021,5,Mon,1,Hokkaido,北海道,10.9,9.3,73,3,2,0
2021-05-31,2021,5,Mon,13,Tokyo,東京都,23.6,19.8,72,3,2,0
2021-05-31,2021,5,Mon,23,Aichi,愛知県,24.4,18.6,73,5,4,0
2021-05-31,2021,5,Mon,27,Osaka,大阪府,26.5,19.8,69,4,3,0
2021-05-31,2021,5,Mon,28,Hyogo,兵庫県,24.4,19.8,68,10,4,0
2021-05-31,2021,5,Mon,40,Fukuoka,福岡県,26.1,20.7,70,15,4,0
2021-05-31,2021,5,Mon,47,Okinawa,沖縄県,26.4,24.8,84,2,0,0
2021-06-01,2021,6,Tue,1,Hokkaido,北海道,16.0,10.9,76,2,1,0
2021-06-01,2021,6,Tue,13,Tokyo,東京都,24.5,19.8,73,6,2,0
2021-06-01,2021,6,Tue,23,Aichi,愛知県,24.8,20.2,78,10,1,0
2021-06-01,2021,6,Tue,27,Osaka,大阪府,27.1,20.8,71,16,6,0
2021-06-01,2021,6,Tue,28,Hyogo,兵庫県,25.2,20.5,71,7,5,0
2021-06-01,2021,6,Tue,40,Fukuoka,福岡県,27.9,22.5,64,18,12,0
2021-06-01,2021,6,Tue,47,Okinawa,沖縄県,26.5,25.2,80,0,0,0
2021-06-02,2021,6,Wed,1,Hokkaido,北海道,19.9,13.9,75,1,1,0
2021-06-02,2021,6,Wed,13,Tokyo,東京都,25.4,21.0,76,1,0,0
2021-06-02,2021,6,Wed,23,Aichi,愛知県,24.4,20.5,79,11,9,0
2021-06-02,2021,6,Wed,27,Osaka,大阪府,26.2,21.9,77,7,4,0
2021-06-02,2021,6,Wed,28,Hyogo,兵庫県,24.1,21.0,85,6,3,1
2021-06-02,2021,6,Wed,40,Fukuoka,福岡県,24.5,21.8,73,3,1,0
2021-06-02,2021,6,Wed,47,Okinawa,沖縄県,27.6,25.9,87,4,3,0
2021-06-03,2021,6,Thu,1,Hokkaido,北海道,21.8,16.3,78,2,2,0
2021-06-03,2021,6,Thu,13,Tokyo,東京都,25.5,21.6,73,4,3,1
2021-06-03,2021,6,Thu,23,Aichi,愛知県,25.7,20.8,70,4,1,0
2021-06-03,2021,6,Thu,27,Osaka,大阪府,27.1,22.0,73,7,4,0
2021-06-03,2021,6,Thu,28,Hyogo,兵庫県,24.4,20.9,81,1,1,0
2021-06-03,2021,6,Thu,40,Fukuoka,福岡県,23.3,21.3,84,4,1,0
2021-06-03,2021,6,Thu,47,Okinawa,沖縄県,28.6,27.0,89,12,7,0
2021-06-04,2021,6,Fri,1,Hokkaido,北海道,16.4,15.2,89,0,0,0
2021-06-04,2021,6,Fri,13,Tokyo,東京都,23.4,21.5,89,0,0,0
2021-06-04,2021,6,Fri,23,Aichi,愛知県,23.0,20.3,89,0,0,0
2021-06-04,2021,6,Fri,27,Osaka,大阪府,25.5,21.1,85,0,0,0
2021-06-04,2021,6,Fri,28,Hyogo,兵庫県,22.6,20.4,93,0,0,0
2021-06-04,2021,6,Fri,40,Fukuoka,福岡県,22.5,19.8,89,0,0,0
2021-06-04,2021,6,Fri,47,Okinawa,沖縄県,29.1,27.5,91,10,6,0
2021-06-05,2021,6,Sat,1,Hokkaido,北海道,23.4,16.3,74,3,2,0
2021-06-05,2021,6,Sat,13,Tokyo,東京都,24.5,21.2,80,3,0,0
2021-06-05,2021,6,Sat,23,Aichi,愛知県,24.5,19.6,72,7,2,0
2021-06-05,2021,6,Sat,27,Osaka,大阪府,22.2,19.9,77,3,2,0
2021-06-05,2021,6,Sat,28,Hyogo,兵庫県,21.4,19.2,83,1,1,0
2021-06-05,2021,6,Sat,40,Fukuoka,福岡県,24.1,19.6,74,2,1,0
2021-06-05,2021,6,Sat,47,Okinawa,沖縄県,29.3,27.3,89,3,1,0
2021-06-06,2021,6,Sun,1,Hokkaido,北海道,22.0,17.3,79,5,5,0
2021-06-06,2021,6,Sun,13,Tokyo,東京都,22.5,20.4,86,0,0,0
2021-06-06,2021,6,Sun,23,Aichi,愛知県,24.4,20.2,80,7,2,0
2021-06-06,2021,6,Sun,27,Osaka,大阪府,23.4,20.5,77,2,1,0
2021-06-06,2021,6,Sun,28,Hyogo,兵庫県,22.8,19.9,82,0,0,0
2021-06-06,2021,6,Sun,40,Fukuoka,福岡県,24.5,20.0,79,9,5,0
2021-06-06,2021,6,Sun,47,Okinawa,沖縄県,29.1,26.9,89,3,3,0
2021-06-07,2021,6,Mon,1,Hokkaido,北海道,20.2,15.6,83,11,8,0
2021-06-07,2021,6,Mon,13,Tokyo,東京都,26.5,21.8,81,7,2,0
2021-06-07,2021,6,Mon,23,Aichi,愛知県,29.0,22.9,72,25,15,0
2021-06-07,2021,6,Mon,27,Osaka,大阪府,26.3,22.4,77,13,10,0
2021-06-07,2021,6,Mon,28,Hyogo,兵庫県,25.7,21.9,82,14,8,1
2021-06-07,2021,6,Mon,40,Fukuoka,福岡県,27.1,21.8,82,12,5,0
2021-06-07,2021,6,Mon,47,Okinawa,沖縄県,28.4,26.4,89,0,0,0
2021-06-08,2021,6,Tue,1,Hokkaido,北海道,21.7,15.1,82,3,2,0
2021-06-08,2021,6,Tue,13,Tokyo,東京都,29.8,23.3,73,31,14,1
2021-06-08,2021,6,Tue,23,Aichi,愛知県,30.3,23.5,63,12,5,0
2021-06-08,2021,6,Tue,27,Osaka,大阪府,27.0,23.2,73,24,8,0
2021-06-08,2021,6,Tue,28,Hyogo,兵庫県,26.6,23.0,77,13,8,0
2021-06-08,2021,6,Tue,40,Fukuoka,福岡県,25.5,22.2,82,16,13,0
2021-06-08,2021,6,Tue,47,Okinawa,沖縄県,29.0,26.8,89,2,1,0
2021-06-09,2021,6,Wed,1,Hokkaido,北海道,20.9,15.3,81,5,3,0
2021-06-09,2021,6,Wed,13,Tokyo,東京都,29.6,23.4,65,27,15,2
2021-06-09,2021,6,Wed,23,Aichi,愛知県,28.2,22.0,65,26,15,0
2021-06-09,2021,6,Wed,27,Osaka,大阪府,29.4,23.6,65,29,16,0
2021-06-09,2021,6,Wed,28,Hyogo,兵庫県,26.9,23.0,72,24,8,0
2021-06-09,2021,6,Wed,40,Fukuoka,福岡県,27.9,24.2,75,21,12,0
2021-06-09,2021,6,Wed,47,Okinawa,沖縄県,28.4,26.3,88,5,4,1
2021-06-10,2021,6,Thu,1,Hokkaido,北海道,26.1,18.5,77,17,8,1
2021-06-10,2021,6,Thu,13,Tokyo,東京都,28.5,22.7,73,27,17,0
2021-06-10,2021,6,Thu,23,Aichi,愛知県,27.2,22.3,71,18,11,0
2021-06-10,2021,6,Thu,27,Osaka,大阪府,29.5,23.1,75,24,17,1
2021-06-10,2021,6,Thu,28,Hyogo,兵庫県,26.7,22.9,77,16,8,0
2021-06-10,2021,6,Thu,40,Fukuoka,福岡県,28.4,24.9,76,24,11,0
2021-06-10,2021,6,Thu,47,Okinawa,沖縄県,27.5,26.1,87,1,1,0
2021-06-11,2021,6,Fri,1,Hokkaido,北海道,26.2,20.1,73,11,8,0
2021-06-11,2021,6,Fri,13,Tokyo,東京都,28.1,23.1,70,22,11,2
2021-06-11,2021,6,Fri,23,Aichi,愛知県,26.2,21.9,74,9,4,2
2021-06-11,2021,6,Fri,27,Osaka,大阪府,27.2,22.4,78,12,5,0
2021-06-11,2021,6,Fri,28,Hyogo,兵庫県,24.9,22.0,83,5,2,0
2021-06-11,2021,6,Fri,40,Fukuoka,福岡県,24.7,22.8,80,7,5,0
2021-06-11,2021,6,Fri,47,Okinawa,沖縄県,28.5,26.7,85,1,1,0
2021-06-12,2021,6,Sat,1,Hokkaido,北海道,22.9,18.8,79,3,2,0
2021-06-12,2021,6,Sat,13,Tokyo,東京都,27.4,23.4,69,13,8,1
2021-06-12,2021,6,Sat,23,Aichi,愛知県,26.2,22.4,71,13,7,1
2021-06-12,2021,6,Sat,27,Osaka,大阪府,26.7,23.0,76,5,4,0
2021-06-12,2021,6,Sat,28,Hyogo,兵庫県,24.1,21.8,83,5,2,0
2021-06-12,2021,6,Sat,40,Fukuoka,福岡県,27.0,24.2,84,10,5,0
2021-06-12,2021,6,Sat,47,Okinawa,沖縄県,29.1,27.3,87,13,9,2
2021-06-13,2021,6,Sun,1,Hokkaido,北海道,25.0,19.9,84,8,3,0
2021-06-13,2021,6,Sun,13,Tokyo,東京都,27.8,23.8,64,9,6,1
